日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,含预售投产比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,自然流量转化金额,自然流量曝光量,平台助推总成交,平台助推直接成交,平台助推点击,宝贝优惠券抵扣金额,宝贝优惠券撬动总成交,宝贝优惠券撬动直接成交,宝贝优惠券撬动点击,平台补贴金额,补贴引导成交金额,发券补贴商品个数,补贴引导成交人数
2026-07-01,371,关键词推广,371,关键词推广,73002295257,IP_拯救者冰刃支架相似品跟投,708164339844,商品,联想拯救者冰刃支架笔记本电脑支架散热支架旋转支架 铝合金电脑增高架散热器 散热支架桌面支撑架增高支架,182,20,17.50,0.10989,0.88,96.15,0.00,0,0.00,0,0.00,0,147.11,0.00,147.11,1,1,0,0.05,8.41,8.41,17.50,0,0,0,0,2,0,,2,8.75,2,8.75,2,8.75,0.1,,1,189.00,1,1,0,0,0.00,1,47,18,3,0.16667,0,0,0.25824,26,3,0,0,0,0.00,0,1,1,147.11,34.57,317,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,72957978385,异能者支架补充01,693238751766,商品,联想生态品牌异能者笔记本电脑支架增高架桌面双层无级悬停联想小新拯救者电脑升降式散热金属托架,1604,107,209.49,0.06671,1.96,130.60,0.00,0,0.00,0,0.00,0,535.32,133.90,669.22,9,7,2,0.08411,3.19,3.19,23.28,20,18,2,0.18692,2,2,104.75,24,8.73,22,9.52,4,104.75,0.01869,10.47,10,1770.90,2,0,9,0,0.00,1,367,93,56,0.60215,0.01869,2,0.2288,250,4,7,0.875,0,77.90,1,8,1,83.65,212.28,1221,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,72944504828,异能者支架补充02,693238751766,商品,联想生态品牌异能者笔记本电脑支架增高架桌面双层无级悬停联想小新拯救者电脑升降式散热金属托架,1301,81,130.00,0.06226,1.60,99.92,0.00,0,0.00,0,0.00,0,287.11,5444.00,5731.11,5,4,1,0.06173,44.09,44.09,26.00,20,17,3,0.24691,0,0,,20,6.50,20,6.50,0,,0,6.50,9,28291.00,0,0,2,0,0.00,3,218,73,52,0.71233,0,0,0.16756,137,3,4,0.8,0,79.90,1,5,1,1146.22,167.66,1847,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,72821298261,异能者鼠标N300低价_计划2_0409小麦,719198655848,商品,联想生态品牌异能者无线鼠标笔记本电脑台式办公家用男女多彩轻音,1018,76,100.00,0.07466,1.32,98.23,0.00,0,0.00,0,0.00,0,220.20,62.09,282.29,9,7,2,0.11842,2.82,2.82,11.11,5,3,2,0.06579,2,1,100.00,8,12.50,7,14.29,3,50.00,0.02632,20.00,10,1949.00,1,1,1,0,0.00,9,216,62,35,0.56452,0.01316,1,0.21218,138,3,8,0.88889,0,76.70,2,9,1,31.37,29.52,1103,0.00,0.00,0,0.00,0.00,0.00,0,2.00,24.90,1,1
2026-07-01,436,货品全站推广,436,货品全站推广,72758067358,服务内胆包1118,626257245820,商品,【新品】联想简约手提内胆包B11笔记本电脑包适用14 15 16英寸轻薄本电脑手提包,3655,202,360.00,0.05527,1.78,98.50,0.00,0,0.00,0,0.00,0,736.00,90.90,826.90,14,12,2,0.06931,2.30,2.30,25.71,21,12,9,0.10396,0,0,,21,17.14,21,17.14,0,,0,17.14,14,1316.00,0,0,9,0,0.00,8,481,192,74,0.38542,0.01485,3,0.1316,248,3,13,0.92857,1,304.90,6,14,1,59.06,103.06,3903,0.00,0.00,0,0.00,0.00,0.00,0,37.00,263.00,1,4
2026-07-01,371,关键词推广,371,关键词推广,72652437627,异能者耳机L7,693133855377,商品,联想投资品牌异能者头戴式蓝牙耳机无线音乐电脑电竞游戏适用小米,2139,95,140.00,0.04441,1.47,65.45,0.00,0,0.00,0,0.00,0,658.00,0.00,658.00,5,5,0,0.05263,4.70,4.70,28.00,13,12,1,0.13684,1,0,,14,10.00,14,10.00,1,140.00,0.01053,10.77,8,2886.00,1,0,1,0,0.00,2,233,100,56,0.56,0.01053,1,0.10893,122,2,4,0.8,0,0.00,0,5,1,131.60,251.92,3722,0.00,0.00,0,0.00,0.00,0.00,0,28.00,188.00,1,2
2026-07-01,371,关键词推广,371,关键词推广,72585910367,异能者头戴L7,693133855377,商品,联想投资品牌异能者头戴式蓝牙耳机无线音乐电脑电竞游戏适用小米,3101,145,174.92,0.04676,1.21,56.41,0.00,0,0.00,0,0.00,0,632.60,127.30,759.90,7,6,1,0.04828,4.34,4.34,24.99,16,13,3,0.11034,1,0,,17,10.29,17,10.29,1,174.92,0.0069,10.93,9,1791.00,0,1,1,0,0.00,5,486,145,69,0.47586,0.0069,1,0.15672,316,3,6,0.85714,0,255.60,2,7,1,108.56,378.21,4816,0.00,0.00,0,0.00,0.00,0.00,0,57.00,504.30,1,5
2026-07-01,371,关键词推广,371,关键词推广,72396541806,异能者耳机5,856692675694,商品,联想投资品牌异能者蓝牙耳机无线高清音质智能降噪适用苹果小米*,1194,118,129.26,0.09883,1.10,108.26,0.00,0,0.00,0,0.00,0,733.00,39.90,772.90,18,17,1,0.15254,5.98,5.98,7.18,17,14,3,0.14407,4,1,129.26,22,5.88,21,6.16,5,32.32,0.0339,7.60,20,5840.00,3,1,2,0,0.00,7,418,96,70,0.72917,0.00847,1,0.35008,291,4,15,0.9375,0,83.50,2,16,1,48.31,122.61,3228,0.00,0.00,0,0.00,0.00,0.00,0,8.00,319.20,1,8
2026-07-01,371,关键词推广,371,关键词推广,72396393955,异能者XT68,856692675694,商品,联想投资品牌异能者蓝牙耳机无线高清音质智能降噪适用苹果小米*,3129,275,218.71,0.08789,0.80,69.90,0.00,0,0.00,0,0.00,0,1527.64,442.40,1970.04,42,35,7,0.15273,9.01,9.01,5.21,38,33,5,0.13818,9,0,,47,4.65,47,4.65,9,24.30,0.03273,5.76,47,13413.00,7,2,0,0,0.00,11,899,240,174,0.725,0,0,0.28731,611,4,35,0.92105,2,85.80,2,38,1,51.84,314.07,8527,0.00,0.00,0,0.00,0.00,0.00,0,17.00,558.70,1,13
2026-07-01,371,关键词推广,371,关键词推广,72361867298,异能者头戴L7副链接,717800845848,商品,异能者无线蓝牙耳机头戴式音乐耳机家用办公手机电脑通用,1138,50,105.32,0.04394,2.11,92.55,0.00,0,0.00,0,0.00,0,264.80,103.76,368.56,4,3,1,0.08,3.50,3.50,26.33,7,5,2,0.14,0,1,105.32,8,13.17,7,15.05,1,,0,15.05,6,1254.00,0,0,6,0,0.00,3,147,45,21,0.46667,0.06,3,0.12917,96,3,2,0.66667,0,368.56,4,3,1,122.85,65.31,1283,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,72342611366,IP_关键词搜索卡位小新鼠标,635069905186,商品,联想小新蓝牙无线静音轻音充电双模鼠标 办公学习笔记本电脑鼠标,615,83,77.98,0.13496,0.94,126.80,0.00,0,0.00,0,0.00,0,508.18,35.19,543.37,10,9,1,0.12048,6.97,6.97,7.80,20,13,7,0.24096,4,0,,24,3.25,24,3.25,4,19.50,0.04819,3.90,11,919.00,1,3,3,0,0.00,6,254,72,50,0.69444,0,0,0.41301,162,4,10,1,0,0.00,0,10,1,54.34,85.09,1564,0.00,0.00,0,0.00,0.00,0.00,0,2.00,35.19,1,1
2026-07-01,371,关键词推广,371,关键词推广,72288030627,异能者XT66Pro推广6,865445252413,商品,联想投资品牌异能者无线蓝牙耳机挂耳式AI翻译耳夹运动佩戴不掉,929,67,95.27,0.07212,1.42,102.55,0.00,0,0.00,0,0.00,0,80.24,173.66,253.90,3,1,2,0.04478,2.67,2.67,31.76,10,4,6,0.14925,3,0,,13,7.33,13,7.33,3,31.76,0.04478,9.53,4,1196.00,1,2,2,0,0.00,4,213,60,27,0.45,0.02985,2,0.22928,144,4,2,0.66667,0,184.00,2,3,1,84.63,78.19,1682,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,72286021562,异能者XT66Pro_XT68_三款推广5,865445252413,商品,联想投资品牌异能者无线蓝牙耳机挂耳式AI翻译耳夹运动佩戴不掉,787,57,59.25,0.07243,1.04,75.29,0.00,0,0.00,0,0.00,0,553.14,0.00,553.14,7,7,0,0.12281,9.34,9.34,8.46,5,5,0,0.08772,0,0,,5,11.85,5,11.85,0,,0,11.85,7,1876.24,0,0,1,0,0.00,2,153,53,37,0.69811,0,0,0.19441,96,3,5,0.83333,0,150.71,2,6,1,92.19,71.18,2392,0.00,0.00,0,0.00,0.00,0.00,0,4.00,70.47,1,1
2026-07-01,371,关键词推广,371,关键词推广,72286021562,异能者XT66Pro_XT68_三款推广5,856692675694,商品,联想投资品牌异能者蓝牙耳机无线高清音质智能降噪适用苹果小米*,1243,114,114.42,0.09171,1.00,92.05,0.00,0,0.00,0,0.00,0,371.10,79.80,450.90,11,9,2,0.09649,3.94,3.94,10.40,11,10,1,0.09649,2,1,114.42,14,8.17,13,8.80,3,57.21,0.01754,10.40,12,3054.90,2,0,0,0,0.00,3,299,100,75,0.75,0,0,0.24055,170,3,9,0.81818,1,39.90,1,11,1,40.99,65.33,3486,0.00,0.00,0,0.00,0.00,0.00,0,4.00,125.70,1,3
2026-07-01,371,关键词推广,371,关键词推广,72260188363,异能者L7,693133855377,商品,联想投资品牌异能者头戴式蓝牙耳机无线音乐电脑电竞游戏适用小米,2475,89,150.00,0.03596,1.69,60.61,0.00,0,0.00,0,0.00,0,564.00,0.00,564.00,6,6,0,0.06742,3.76,3.76,25.00,15,12,3,0.16854,1,0,,16,9.38,16,9.38,1,150.00,0.01124,10.00,6,1194.00,1,0,0,0,0.00,0,212,106,44,0.41509,0,0,0.08566,101,2,4,1,0,0.00,0,4,2,141.00,211.11,3034,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,436,货品全站推广,436,货品全站推广,71853096693,显示器L系列,614646714172,商品,联想日用高刷显示器高清护眼IPS面板内置音响可选 家用办公显示器,14241,846,428.01,0.05941,0.51,30.05,0.00,0,0.00,0,0.00,0,6460.22,446.28,6906.50,13,11,2,0.01537,16.14,16.14,32.92,63,47,16,0.07447,5,2,214.01,70,6.11,68,6.29,7,85.60,0.00591,6.79,15,11735.00,5,0,29,0,0.00,42,1962,753,380,0.50465,0.00827,7,0.13777,1034,3,10,0.76923,1,3037.81,6,13,1,531.27,936.25,12757,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71838934582,选件_F508硬盘最大化,831168562328,商品,【爆款】联想F508移动硬盘2t大容量高速1t USB3.2 外置电脑手机,3468,265,384.80,0.07641,1.45,110.96,0.00,0,0.00,0,0.00,0,3948.10,968.00,4916.10,8,7,1,0.03019,12.78,12.78,48.10,23,18,5,0.08679,2,0,,25,15.39,25,15.39,2,192.40,0.00755,16.73,9,7003.00,2,0,0,0,0.00,11,729,228,151,0.66228,0,0,0.21021,441,3,6,0.75,0,0.00,0,8,1,614.51,575.95,6359,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71735662171,异能者散热器2,714883714970,商品,联想投资品牌异能者笔记本散热器电脑支架降温底座风扇风冷拯救者游戏本散热托架可多角度调节,362,35,123.30,0.09669,3.52,340.61,0.00,0,0.00,0,0.00,0,172.90,59.90,232.80,3,2,1,0.08571,1.89,1.89,41.10,0,0,0,0,1,0,,1,123.30,1,123.30,1,123.30,0.02857,,3,537.00,1,0,0,0,0.00,2,119,31,15,0.48387,0,0,0.32873,81,4,3,1,0,0.00,0,3,1,77.60,37.70,489,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71735662171,异能者散热器2,706125509007,商品,联想投资品牌异能者笔记本散热器电脑支架降温底座拯救者小新游戏本散热托架悬空托架,105,6,40.14,0.05714,6.69,382.29,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,14,6,2,0.33333,0,0,0.13333,8,2,0,,0,0.00,0,0,,,12.11,1,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71716463127,异能者电脑支架x6,747903914626,商品,联想投资品牌异能者笔记本电脑支架折叠便携托架铝合金底座桌面增高联想小新笔记本散热架,409,35,74.42,0.08557,2.13,181.96,0.00,0,0.00,0,0.00,0,112.70,0.00,112.70,3,3,0,0.08571,1.51,1.51,24.81,12,8,4,0.34286,0,0,,12,6.20,12,6.20,0,,0,6.20,3,239.70,0,0,0,0,0.00,2,116,31,13,0.41935,0,0,0.28362,78,4,2,1,0,67.80,2,2,2,56.35,14.34,166,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71515043105,选件_SW5关键词最大化,669523241123,商品,联想SW5移动固态硬盘大容量电脑手机两用高速固态移动硬盘正品1tb,2441,75,148.63,0.03073,1.98,60.89,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,3,1,2,0.04,0,0,,3,49.54,3,49.54,0,,0,49.54,0,0.00,0,0,3,0,0.00,4,169,70,32,0.45714,0.01333,1,0.06923,92,2,0,,0,0.00,0,0,,,28.51,262,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71395102541,异能者键鼠键盘k102测试,695814194391,商品,联想生态品牌异能者有线电脑键盘商务办公套装笔记本外接通用*,1351,60,100.00,0.04441,1.67,74.02,0.00,0,0.00,0,0.00,0,192.67,0.00,192.67,5,5,0,0.08333,1.93,1.93,20.00,13,9,4,0.21667,0,0,,13,7.69,13,7.69,0,,0,7.69,5,949.50,0,0,0,0,0.00,6,184,63,38,0.60317,0,0,0.1362,117,3,4,1,1,29.90,1,4,1,48.17,168.95,1542,0.00,0.00,0,0.00,0.00,0.00,0,7.00,163.27,1,4
2026-07-01,371,关键词推广,371,关键词推广,71309634242,异能者散热器2款裂变计划,714883714970,商品,联想投资品牌异能者笔记本散热器电脑支架降温底座风扇风冷拯救者游戏本散热托架可多角度调节,1251,67,132.64,0.05356,1.98,106.03,0.00,0,0.00,0,0.00,0,132.90,77.41,210.31,5,2,3,0.07463,1.59,1.59,26.53,9,4,5,0.13433,2,1,132.64,12,11.05,11,12.06,3,66.32,0.02985,14.74,7,794.80,0,2,2,0,0.00,2,175,61,32,0.52459,0.01493,1,0.13989,108,3,4,0.8,0,33.90,1,5,1,42.06,62.02,664,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71309634242,异能者散热器2款裂变计划,706125509007,商品,联想投资品牌异能者笔记本散热器电脑支架降温底座拯救者小新游戏本散热托架悬空托架,354,19,15.30,0.05367,0.81,43.22,0.00,0,0.00,0,0.00,0,53.90,53.90,107.80,2,1,1,0.10526,7.05,7.05,7.65,4,2,2,0.21053,0,0,,4,3.83,4,3.83,0,,0,3.83,2,438.00,0,0,1,0,0.00,0,93,19,6,0.31579,0,0,0.26271,73,5,2,1,0,0.00,0,2,1,53.90,38.26,614,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71309594098,异能者笔记本支架X01_W7,747903914626,商品,联想投资品牌异能者笔记本电脑支架折叠便携托架铝合金底座桌面增高联想小新笔记本散热架,933,78,47.67,0.0836,0.61,51.09,0.00,0,0.00,0,0.00,0,216.40,12.90,229.30,7,6,1,0.08974,4.81,4.81,6.81,13,11,2,0.16667,0,0,,13,3.67,13,3.67,0,,0,3.67,7,538.40,0,0,0,0,0.00,2,269,108,30,0.27778,0,0,0.28832,146,2,6,0.85714,0,0.00,0,7,1,32.76,46.34,764,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71309594098,异能者笔记本支架X01_W7,693238751766,商品,联想生态品牌异能者笔记本电脑支架增高架桌面双层无级悬停联想小新拯救者电脑升降式散热金属托架,1566,101,150.94,0.0645,1.49,96.39,0.00,0,0.00,0,0.00,0,868.50,131.70,1000.20,15,12,3,0.14851,6.63,6.63,10.06,28,20,8,0.27723,2,0,,30,5.03,30,5.03,2,75.47,0.0198,5.39,16,2945.80,1,1,3,0,0.00,6,359,91,57,0.62637,0.0198,2,0.22925,243,4,14,1,2,310.60,4,14,1,71.44,179.08,1607,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,71261204379,异能者散热和支架04,714883714970,商品,联想投资品牌异能者笔记本散热器电脑支架降温底座风扇风冷拯救者游戏本散热托架可多角度调节,959,65,118.76,0.06778,1.83,123.84,0.00,0,0.00,0,0.00,0,211.90,39.90,251.80,4,3,1,0.06154,2.12,2.12,29.69,6,4,2,0.09231,2,0,,8,14.85,8,14.85,2,59.38,0.03077,19.79,4,446.90,1,1,1,0,0.00,3,182,55,33,0.6,0,0,0.18978,113,3,3,0.75,0,0.00,0,4,1,62.95,73.60,950,0.00,0.00,0,0.00,0.00,0.00,0,3.00,53.90,1,1
2026-07-01,371,关键词推广,371,关键词推广,71261204379,异能者散热和支架04,706125509007,商品,联想投资品牌异能者笔记本散热器电脑支架降温底座拯救者小新游戏本散热托架悬空托架,392,17,21.24,0.04337,1.25,54.18,0.00,0,0.00,0,0.00,0,79.00,0.00,79.00,1,1,0,0.05882,3.72,3.72,21.24,2,1,1,0.11765,0,0,,2,10.62,2,10.62,0,,0,10.62,1,299.00,0,0,0,0,0.00,1,43,17,13,0.76471,0,0,0.10969,26,3,1,1,0,0.00,0,1,1,79.00,35.02,568,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,70962013322,IP_拯救者固态硬盘关键词投放,709137427851,商品,联想拯救者移动固态硬盘高速固态硬盘1t磁吸大容量手机电脑两用,4104,379,532.97,0.09235,1.41,129.87,0.00,0,0.00,0,0.00,0,3231.14,17934.11,21165.25,8,4,4,0.02111,39.71,39.71,66.62,35,18,17,0.09235,4,2,266.49,41,13.00,39,13.67,6,133.24,0.01055,15.23,11,42911.00,3,1,9,0,0.00,5,1232,345,184,0.53333,0.00264,1,0.30019,832,4,5,0.83333,0,0.00,0,6,1,3527.54,3114.60,12930,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,436,货品全站推广,436,货品全站推广,70678330215,nbY70005905,802967825905,商品,【学生减500叠加消费券】联想拯救者Y7000P 酷睿Ultra7 255HX RTX5060 AI高静游戏本电竞笔记本电脑联想学生,24605,3473,983.02,0.14115,0.28,39.95,0.00,0,0.00,0,0.00,0,13799.00,69045.36,82844.36,9,1,8,0.00259,84.28,84.28,109.22,238,60,178,0.06853,26,12,81.92,276,3.56,264,3.72,38,37.81,0.00749,4.13,43,601008.80,11,15,94,0,0.00,71,12365,3011,1851,0.61475,0.00432,15,0.50254,8710,4,6,0.66667,0,56057.17,6,9,1,9204.93,16769.36,23828,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,436,货品全站推广,436,货品全站推广,70608830489,DT_刃超能版全站推广,797487981383,商品,【政府补贴20%】联想拯救者刃7000K/超能版/刃9000K 2025 酷睿Ultra9 285K可选 电竞游戏台式机电脑14代酷睿,11508,852,160.00,0.07404,0.19,13.90,0.00,0,0.00,0,0.00,0,35132.02,0.00,35132.02,3,3,0,0.00352,219.58,219.58,53.33,66,30,36,0.07746,11,1,160.00,78,2.05,77,2.08,12,14.55,0.01291,2.42,7,78693.00,5,6,32,0,0.00,25,2877,712,388,0.54494,0.00235,2,0.25,1919,4,2,0.66667,1,35132.02,3,3,1,11710.67,8191.55,7588,3859.94,3859.94,94,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,436,货品全站推广,436,货品全站推广,70302052375,nb小新pro1416酷睿老品1635,698218631635,商品,【限时补贴+国补】联想小新Pro16 酷睿Ultra5标压处理器 16英寸高分高刷大屏商务办公大学生轻薄本笔记本,86064,7459,1986.10,0.08667,0.27,23.08,0.00,0,0.00,0,0.00,0,127359.00,31854.09,159213.09,24,16,8,0.00322,80.16,80.16,82.75,292,165,127,0.03915,53,18,110.34,363,5.47,345,5.76,71,37.47,0.00711,6.80,90,812440.00,36,17,110,0,0.00,120,18007,6399,3318,0.51852,0.00295,22,0.20923,10066,3,20,0.95238,2,39720.00,5,21,1,7581.58,21479.83,43609,0.00,0.00,0,0.00,0.00,0.00,0,280.00,30366.00,2,4
2026-07-01,436,货品全站推广,436,货品全站推广,70273967392,全站推广电竞显示器,680563544717,商品,联想拯救者电竞显示器27-10可选240Hz高刷27英寸升降旋转2K分辨率,15917,1091,386.38,0.06854,0.35,24.27,0.00,0,0.00,0,0.00,0,7437.49,1269.90,8707.39,10,6,4,0.00917,22.54,22.54,38.64,59,36,23,0.05408,9,3,128.79,71,5.44,68,5.68,12,42.93,0.00825,6.55,12,13838.00,7,2,21,0,0.00,18,2266,985,510,0.51777,0.00183,2,0.14236,1102,2,6,0.75,1,6809.39,8,8,1,1088.42,1014.88,15378,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,69539692074,IP_360耳机最大化,920972028814,商品,联想拯救者R360电竞耳机头戴式耳麦台式电脑游戏吃鸡专用听声辨位,623,74,46.44,0.11878,0.63,74.54,0.00,0,0.00,0,0.00,0,395.15,99.00,494.15,3,2,1,0.04054,10.64,10.64,15.48,7,3,4,0.09459,2,1,46.44,10,4.64,9,5.16,3,23.22,0.02703,6.63,3,589.00,1,1,0,0,0.00,6,334,63,36,0.57143,0,0,0.53612,258,5,3,1,0,0.00,0,3,1,164.72,331.61,988,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,69539692074,IP_360耳机最大化,568618479089,商品,联想Y360拯救者电竞耳机头戴式 游戏耳麦有线吃鸡专业电脑笔记本,639,35,3.56,0.05477,0.10,5.57,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,1,1,0,0.02857,0,0,,1,3.56,1,3.56,0,,0,3.56,0,0.00,0,0,0,0,0.00,1,67,31,15,0.48387,0,0,0.10485,31,2,0,,0,0.00,0,0,,,1.28,20,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,69350469162,选件_关键词handle鼠标,596221008221,商品,联想Handle无线鼠标蓝牙静音鼠标办公学习笔记本电脑通用轻薄鼠标,1227,70,47.44,0.05705,0.68,38.66,0.00,0,0.00,0,0.00,0,225.52,169.74,395.26,8,4,4,0.11429,8.33,8.33,5.93,12,7,5,0.17143,3,0,,15,3.16,15,3.16,3,15.81,0.04286,3.95,8,636.50,2,1,5,0,0.00,5,241,67,42,0.62687,0.07143,5,0.19641,168,4,6,0.75,0,262.42,5,8,1,49.41,68.45,1719,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-07-01,371,关键词推广,371,关键词推广,68781438743,IP_关键词plus小新鼠标,635069905186,商品,联想小新蓝牙无线静音轻音充电双模鼠标 办公学习笔记本电脑鼠标,1490,94,93.59,0.06309,1.00,62.81,0.00,0,0.00,0,0.00,0,545.48,256.12,801.60,14,10,4,0.14894,8.57,8.57,6.69,18,7,11,0.19149,0,0,,18,5.20,18,5.20,0,,0,5.20,14,1162.26,0,0,56,0,0.00,13,301,84,44,0.52381,0.03191,3,0.20201,205,4,10,0.83333,2,313.48,5,12,1,66.80,140.53,1811,0.00,0.00,0,0.00,0.00,0.00,0,3.00,58.18,1,1
2026-07-01,372,人群推广,78,拉新快,7393503670,IP_拯救者固态硬盘重点,709137427851,商品,联想拯救者移动固态硬盘高速固态硬盘1t磁吸大容量手机电脑两用,3433,86,69.32,0.02505,0.81,20.19,0.00,0,0.00,0,0.00,0,657.54,244.00,901.54,4,1,3,0.04651,13.01,13.01,17.33,7,5,2,0.0814,3,0,,10,6.93,10,6.93,3,23.11,0.03488,9.90,4,1334.00,2,1,3,0,0.00,2,149,79,32,0.40506,0.01163,1,0.0434,61,2,4,1,0,96.00,1,4,1,225.39,382.18,1915,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-30,371,关键词推广,371,关键词推广,81805342336,nb小新air14智能AI推广计划3950新,1045221343950,商品,【国补至高15%】联想小新air14 2026酷睿Ultra5 14英寸轻薄本笔记本电脑 联想AIPC笔记本电脑 学生电脑便携,2809,285,352.77,0.10146,1.24,125.59,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,27,15,12,0.09474,0,0,,27,13.07,27,13.07,0,,0,13.07,0,0.00,0,0,4,0,0.00,11,1198,252,166,0.65873,0,0,0.42649,865,5,0,,0,0.00,0,0,,,949.87,446,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-30,371,关键词推广,371,关键词推广,81794294347,nb小新air14智能AI推广计划3950,1045221343950,商品,【国补至高15%】联想小新air14 2026酷睿Ultra5 14英寸轻薄本笔记本电脑 联想AIPC笔记本电脑 学生电脑便携,130,6,2.30,0.04615,0.38,17.69,0.00,0,0.00,0,0.00,0,0.00,7999.00,7999.00,1,0,1,0.16667,3477.83,3477.83,2.30,0,0,0,0,0,0,,0,,0,,0,,0,,4,35996.00,0,0,0,0,0.00,1,23,5,1,0.2,0,0,0.17692,17,5,1,1,0,0.00,0,1,1,7999.00,1561.28,2477,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-30,371,关键词推广,371,关键词推广,81759814719,nb来酷1415酷睿智能AI推广计划2490,967045582490,商品,【国家补贴15%*】来酷15 酷睿i5 15.6英寸办公学习电脑笔记本 性价比轻薄本电脑 大学生笔记本电脑官方旗舰店,1759,120,127.58,0.06822,1.06,72.53,0.00,0,0.00,0,0.00,0,4449.00,11949.00,16398.00,2,1,1,0.01667,128.53,128.53,63.79,6,3,3,0.05,3,0,,9,14.18,9,14.18,3,42.53,0.025,21.26,2,16498.00,0,3,0,0,0.00,1,372,97,56,0.57732,0.00833,1,0.21148,235,4,2,1,0,4449.00,1,2,1,8199.00,877.88,3537,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
